天干1,地支1,天干2,地支2,天干3,地支3,天干4,地支4,性别,合并,AI评分,评语
8,10,10,6,1,9,5,5,1,乾辛酉癸巳甲申戊辰,2,"6249032353 Sat Jul 11 01:21:29 +0800 2026
原局表达的是:土金制水木，，所以印可以被制，，己丑运，金旺，制水木，，与命局意向一致，，己丑是好运，人生有更好的发展机遇。戊子运，子水脱金之气，意味着躺平，混日子，，
【转发】乾造：辛酉 癸巳 甲申 戊辰
大运：壬辰 辛卯 庚寅 己丑 戊子 丁亥
　
每日案例756
哪步是差运？
A、己丑运
B、戊子运

星座超话看八字超话学八字超话#每日案例专栏# ???"
2,4,8,6,7,9,8,6,1,乾乙卯辛巳庚申辛巳,0,"子平研究：生死窍50例【上25例】_释缘易学_新浪博客
乾造：乙 辛 庚 辛 （身弱） 

       
 卯 巳 申 巳 

大运：戊寅 流年：戊寅 （24岁）


反馈：98年楼上坠下而亡。 

技术点窍：这个流年与大运形成岁运并临，在这里读者见识到了死亡的另一种常见类型。那怎么死的呢？笔者指出驿马为踩滑、摔交、跌绊之象，岁运双驿马冲日支申金，使命主站立不稳，我们可以读懂原来踩滑不小心坠楼了。


例十、阳历1973年5月9日辰时"
1,3,3,1,10,8,2,4,1,乾甲寅丙子癸未乙卯,0,"子平研究：生死窍50例【上25例】_释缘易学_新浪博客
乾造：甲 丙 癸 乙 （身旺） 

       
 寅 子 未 卯 

大运：甲申 流年：壬 申（18岁） 

反馈：心脏病，寅月死。 

技术点窍：此造原局的丙火为最薄弱环节，火为心脏，坐子水旺克，为心脏病的隐患。流年透出壬水冲丙，壬为丙的七杀，同性力大，且壬坐申子半合水局，水的力大，将丙火克绝至死，致使火的五行失衡，得心脏病去世。


例二十一、阳历1949年7月12日丑时"
7,5,3,11,5,7,5,7,2,坤庚辰丙戌戊午戊午,0,"子平研究：生死窍50例【上25例】_释缘易学_新浪博客
坤造：庚 丙 戊 戊 （太旺） 

     辰 戌 午 午


大运：无   流年：甲 申（4岁） 

反馈：此女04年遇害，身上有几处尖刀伤，脖子有勒痕。 

技术点窍：关键字为午。此造特点是命局带双羊刃，羊刃为刀，命局中的信息在杀年应现，带双羊刃的命造易有刀伤、车祸、官司牢狱等灾。此为太旺格局，最忌克，杀主被杀，因此遭到刀杀。

 
 例十八、阳历1981年2月21日午时"
4,8,10,2,8,6,9,5,2,坤丁未癸丑辛巳壬辰,0,"子平研究：生死窍50例【上25例】_释缘易学_新浪博客
坤造：丁 癸 辛 壬 （身弱） 

       
 未 丑 巳 辰 

大运：乙卯 流年：丁 卯（20岁） 

反馈：丁 未月喝药自杀。 

技术点窍：这个流年、流月的关键字字为丁火，旺火透出冲克日干辛金，七杀主吃毒、死亡，官杀这组十神的象是一个圆，如嘴巴、毒、圈套、癌症、口舌，为何官杀是毒，因为毒是吃自己营养的生物，有口象。



例二十三、阳历1953年9月2日寅时"
3,11,10,6,8,2,4,10,2,坤丙戌癸巳辛丑丁酉,0,"子平研究：生死窍50例【上25例】_释缘易学_新浪博客
坤造：丙 癸 辛 丁 （身旺） 

       
 戌 巳 丑 酉 

大运：戊子 流年：壬午 （56岁）


反馈：02年农历9月丙子 日命主脑出血身亡。 

技术点窍：关键字为子、壬、午、丙，流年干支组合为伤官见官，大运与流年子午冲，又官见伤官，流日丙子的干支组合又为伤官打官，子伤克丙官和午官，形成双子冲一午，一伤打两官。



例八、阳历1972年10月30日亥时"
2,6,5,1,5,11,1,3,2,坤乙巳戊子戊戌甲寅,2,"丧偶八字命例集（10例）_襄阳金笑易_新浪博客
坤造：乙巳 戊子 戊戌
甲寅

大运：辛卯流年：己卯（33岁）

反馈：老公生病。

大运：辛卯流年：壬午（36岁）

反馈：老公病故，没出现什么官司。

（金笑易注：己亥、庚寅、乙巳、丙申，这四组干支，极易损伤六亲。年柱乙巳前夫，正官坐下暗藏食伤，主老公身体不好。娶妻随娶随伤，盖因比肩伏马；嫁夫随嫁随伤，缘是官星坐伤。）




例7、阳历1954年11月15日亥时"
1,3,8,8,4,6,10,4,2,坤甲寅辛未丁巳癸卯,2,"6249032353 Tue Jun 30 15:00:40 +0800 2026
比劫合官，夫妻宫坐劫财，老公出轨

坤造：甲寅 辛未 丁巳 癸卯
大运：庚午 己巳 戊辰 丁卯 丙寅 乙丑 甲子 癸亥

每日案例746反馈

【B】命主出身小康家庭，父亲在信用社上班。职高财务专业，后来在私企做会计。一婚，夫妻感情差，丈夫是公务员。一个子女，财富小康。1999 年婚恋，2012 年婚灾，丈夫 ??? ...展开"
10,2,4,6,2,6,7,5,2,坤癸丑丁巳乙巳庚辰,2,"子平研究：生死窍50例【上25例】_释缘易学_新浪博客
坤造：癸 丁 乙 庚 （太弱） 

       
 丑 巳 巳 辰 

大运：己未 流年：甲戌 （21岁）


反馈：94年辰月被电炉电击而死。 

技术点窍：这个流年的关键字为丑未戌三刑，三刑的含义为折磨，日主的身体就像受刑一样。是病伤灾的特定信息符号，日主的身体如同受刑一般难受、受折磨，原来是被电击了。



例十一、阳历1962年5月19日寅时"
8,8,1,7,4,2,10,4,1,乾辛未甲午丁丑癸卯,2,"考磐国学 Sun Aug 02 08:42:10 +0800 2026
日坐财库、妻业双美

乾造：辛未 甲午  丁丑  癸卯

他出身普通工薪家庭，父母皆是私企工厂工人，如今已然退休安享晚年，家中还有一位兄长，原生家庭安稳平实，无大风大浪，为他的成长奠定了踏实沉稳的底色。

自求学伊始，他便勤勉自律、稳步前行，凭借不懈努力走出了一条亮眼的升学之路。

2010年， ??? ...展开"
8,12,7,1,6,2,3,3,1,乾辛亥庚子己丑丙寅,0,"子平研究：生死窍50例【上25例】_释缘易学_新浪博客
乾造：辛 庚 己 丙 （从格） 

       
 亥 子 丑 寅 

大运：戊戌 流年：庚午 （19岁）


反馈：戊戌月因抢劫杀人被枪决。 

技术点窍：此流年与大运、原局形成三合火局旺扶劫财，劫财在大运旺透因此命主会去劫别人的钱财，劫财也是一颗犯法的星，所以是因为犯法而被枪决。


例二十五、阳历1969年3月6日亥时"
9,3,2,6,4,6,9,3,1,乾壬寅乙巳丁巳壬寅,0,"子平研究：生死窍50例【上25例】_释缘易学_新浪博客
乾造：壬 乙 丁 壬 （专旺） 

       
 寅 巳 巳 寅 

大运：己酉 流年：癸 未（41岁） 

反馈：命主此年去世。 

技术点窍：这又是死亡之灾的一类型，太旺、专旺格最怕七杀克身，克则有官司、死亡等应。流年关键字癸水冲克日干丁火。可见即使七杀弱同样不为日干所喜。



例十二、阳历1996年12月1日子时"
6,10,5,5,3,5,1,7,2,坤己酉戊辰丙辰甲午,1,"妓女小姐老鸨命例集（二）_襄阳金笑易_新浪博客
坤造:己酉,戊辰,丙辰,甲午

九岁起运

此命傷官太旺，夫星入墓，夫宮自刑，幸好時柱較好，為人冰雪聰明，且有好晚年。

巳運居住在英國。庚運財破印，午午刑，曾當過風塵女子，大概是88年至90年之間。

後跟從一男子，成了他的二奶數年，於94年正式分手。（命例来源：蒋文正的新浪博客）



例４舞 女 大 班"
2,4,1,9,10,4,3,5,1,乾乙卯甲申癸卯丙辰,2,"丧偶八字命例集（10例）_襄阳金笑易_新浪博客
乾造：乙卯 甲申 癸卯
丙辰

大运：辛巳流年：乙酉（30岁）        
    
    
    
    

反馈：请看一老板05年的运气如何？此年命主妻子去世，是寅月，为癌症。

（金笑易注：辛巳运，乙酉年，会金局，妻宫卯木被冲坏，卯木为妻星的原神。）



例2、阳历1968年3月30日亥时"
5,9,2,4,6,12,2,12,2,坤戊申乙卯己亥乙亥,2,"丧偶八字命例集（10例）_襄阳金笑易_新浪博客
坤造：戊申 乙卯 己亥 乙亥

大运：壬子 流年：乙酉（37岁）

反馈：此女财旺，有1百多万，但是婚姻有大灾，在哪年发生的？何灾？请大家研讨！2005年，丈夫养车拉货，长途，两车相撞，4人当场死亡。

（金笑易注：年柱起空亡，寅卯空。月柱偏官夫星落了空亡。）



例3、阳历1967年7月18日申时"
5,9,5,7,2,12,5,3,1,乾戊申戊午乙亥戊寅,4,"亿万富翁八字命例集1_襄阳金笑易_新浪博客
乾：戊申　戊午　乙亥　戊寅

大运:己未
庚申 辛酉 壬戌 癸亥
甲子乙丑丙寅

     1 
 11   21  
31   41   51
  61   71

   1969 1979 1989
1999 2009 2019 2029
2039

（金笑易注：陈光标八字另一版本"
2,8,6,2,8,6,2,8,1,乾乙未己丑辛巳乙未,4,"亿万富翁八字命例集1_襄阳金笑易_新浪博客
乾：乙未　己丑　辛巳　乙未

大运：戊子　丁亥　丙戌　乙酉　甲申　癸未　壬午　辛巳　.　　

　　3岁　　13岁　　23岁　　33岁　 43岁　
53岁　　63岁　　

始于：1958　　1968　　1978　　1988　　1998　　2008　　2018　　　　

例17家产十多亿"
10,6,1,1,5,9,4,6,1,乾癸巳甲子戊申丁巳,4,"亿万富翁八字命例集1_襄阳金笑易_新浪博客
乾：癸巳　甲子　戊申　丁巳

大运： 癸亥 壬戌 辛酉 庚申
己未戊午丁巳丙辰

      
6   16   26
  36   46  
56   66  76

     1959
1969 1979 1989 1999 2009
2019 2029

例16亿万富翁:"
6,8,1,11,1,11,5,5,1,乾己未甲戌甲戌戊辰,4,"亿万富翁八字命例集1_襄阳金笑易_新浪博客
乾：己未　甲戌　甲戌　戊辰（原文作戊戌时，误）

甲朩日元无根,虽有一比劫助身,又与己土相合化为土,全局除甲朩外其他干支皆土,格成从财.初运癸酉,壬申,强印生身,逆其土性,家败无已.一入南方火运,助起旺财,发迹异常,家财近亿.此八字特征, 先贫后富.



例11从财格"
4,8,4,8,10,8,7,9,2,坤丁未丁未癸未庚申,2,"丧偶八字命例集（10例）_襄阳金笑易_新浪博客
坤造：丁未 丁未 癸未 庚申

大运：辛亥流年：丙戌（39岁）

反馈：看这个女命的丈夫哪年会出事，辛亥运丈夫哪年会出事？其夫丙戌年车祸死亡。能说下命理吗？实际是辛丑月车祸死亡。


（金笑易注：夫星过旺，夫星伏吟。）





例4、阳历1966年10月9日寅时"
3,5,7,1,5,9,2,4,2,坤丙辰庚子戊申乙卯,0,"子平研究：生死窍50例【上25例】_释缘易学_新浪博客
坤造：丙 庚 戊 乙 （太弱） 

     辰 子 申
卯 

大运：戊戌 流年：癸酉 （17岁）


反馈：93年死亡。 

技术点窍：流年关键字为酉，金局冲卯，用神被克绝无救，与金伤官局打官信息同步锁定。 


 例十六、阳历1959年4月9日寅时"
6,12,5,5,8,10,7,3,1,乾己亥戊辰辛酉庚寅,0,"子平研究：生死窍50例【上25例】_释缘易学_新浪博客
乾造：己 戊 辛 庚 （身旺） 

       
 亥 辰 酉 寅 

大运：癸亥 流年：壬午 （43岁） 

反馈：命主02年阳历11月份不幸铁架子砸到头部身亡。 

技术点窍：流年伤官打官凶祸。 
 

例十七、阳历2000年10月27日午时"
8,8,7,3,7,11,8,6,2,坤辛未庚寅庚戌辛巳,2,"丧偶八字命例集（10例）_襄阳金笑易_新浪博客
坤造：辛未 庚寅 庚戌
辛巳

大运：甲午流年：己酉（38岁）

反馈：看看此女何年伤夫？甲午运己酉年。

（金笑易注：此八字身弱，地支官煞多多。甲午运，寅午戌会火局，夫星过旺入暮，夫死。夫星入暮，夫先死。）




例9、阳历1954年7月3日辰时"
3,7,5,11,8,2,7,3,2,坤丙午戊戌辛丑庚寅,2,"丧偶八字命例集（10例）_襄阳金笑易_新浪博客
坤造：丙午 戊戌 辛丑
庚寅

大运：癸巳 流年：丁亥（41岁）

反馈：丈夫做工出意外被砸死，大家看命局是如何体现的？农历7月（戊申）出事。

（金笑易注：此八字身弱，寅午戌会火局，夫星过旺入暮，夫先死。）



例5、阳历1961年2月6日酉时"
8,10,8,4,5,1,5,7,1,乾辛酉辛卯戊子戊午,2,"6249032353 Thu Jul 30 16:07:18 +0800 2026
乾造：辛酉 辛卯 戊子 戊午
大运：庚寅 辛丑 庚子 丁亥
反馈：命主经常出入风月场所，PC后得了一身病，最后在丁亥运辛丑年暴毙而亡。

案例反馈信息：粉丝/学生收集整理，参考出处：出生日 ??? ...展开"
2,10,7,5,4,2,8,2,1,乾乙酉庚辰丁丑辛丑,2,"6249032353 Sun Apr 05 09:46:37 +0800 2026
乾造：乙酉 庚辰 丁丑  辛丑
大运：己卯 戊寅 丁丑 丙子 乙亥 甲戌
反馈：命主反馈很小的时候，父亲就因为犯事被抓紧去了，他自己被亲生母亲丢在了外地。自己被迫在外四处打工，但是出力多，收入很少。"
1,7,2,12,2,12,4,12,2,坤甲午乙亥乙亥丁亥,2,"丧偶八字命例集（10例）_襄阳金笑易_新浪博客
坤造：甲午 乙亥 乙亥 
丁亥

大运：庚午流年：庚辰（46岁）

反馈：此女之夫死于2000年庚辰。

（金笑易注：枭印重重，生离死别之妇。枭食并伤官，子死夫亡祸两端，克夫克子的命。）





例8、阳历1931年2月24日巳时"
1,7,7,7,7,9,7,5,2,坤甲午庚午庚申庚辰,2,"丧偶八字命例集（10例）_襄阳金笑易_新浪博客
坤造：甲午 庚午 庚申
庚辰

大运：丙寅流年：丁丑（43岁）

反馈：97年丧夫。9月9日中午12点，心脏病。

（金笑易注：此八字身弱，丙寅运，日柱逢冲夫妻宫逢冲。官杀过旺，夫死。）



例10、阳历1968年6月4日寅时"
5,9,10,12,8,4,4,10,1,乾戊申癸亥辛卯丁酉,4,"亿万富翁八字命例集1_襄阳金笑易_新浪博客
乾：戊申　癸亥　辛卯　丁酉

大运：甲子　乙丑　丙寅　丁卯　戊辰　己巳　庚午　辛未　

 　　　7        
    
    
    
    岁　 17岁　27岁　37岁　47岁　57岁　67岁　77岁　

例３马化腾"
1,5,1,11,4,10,3,7,1,乾甲辰甲戌丁酉丙午,4,"亿万富翁八字命例集1_襄阳金笑易_新浪博客
乾：甲辰　甲戌　丁酉　丙午

大运：乙亥　丙子　丁丑　戊寅　己卯　庚辰　辛巳　壬午　

始于：1972　1982　1992　2002　2012
2022　2032　2042　

（金笑易注：马云八字另一个流行版本"
8,2,7,3,7,7,2,10,2,坤辛丑庚寅庚午乙酉,2,"丧偶八字命例集（10例）_襄阳金笑易_新浪博客
坤造：辛丑 庚寅 庚午
乙酉

大运：甲午流年：丙戌（45岁）

反馈：去年丙戌年丈夫去世了。

（金笑易注：此八字身弱，甲午运，丙戌年，夫星过旺入暮，夫死。）



例6、阳历1965年12月10日寅时"
